dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,7,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1900.5511,0.286517
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,8,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1876.4764,0.280788
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,9,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1896.4452,0.281380
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,10,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1868.3035,0.277654
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,11,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1864.5901,0.278945
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,12,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,2017.5228,0.278943
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,13,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1867.7799,0.283108
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,14,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1860.4361,0.278552
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,15,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,2088.7892,0.280440
gray_zebra.bin,iteration_best_cov20_evaporation=0.1,1,iteration_best,0.2,2,6,0.1,64,250,0,0,0,5,1933.7820,0.276425
