dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,iteration_best_cov20_beta=3,12,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,949.5201,0.289941
gray_Vinyl.bin,iteration_best_cov20_beta=3,13,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,892.7448,0.291566
gray_Vinyl.bin,iteration_best_cov20_beta=3,14,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,928.4973,0.300821
gray_Vinyl.bin,iteration_best_cov20_beta=3,15,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,926.0325,0.289964
gray_Vinyl.bin,iteration_best_cov20_beta=4,1,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,881.9150,0.288013
gray_Vinyl.bin,iteration_best_cov20_beta=4,2,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,864.7739,0.283601
gray_Vinyl.bin,iteration_best_cov20_beta=4,3,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,926.9221,0.288525
gray_Vinyl.bin,iteration_best_cov20_beta=4,4,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,877.3049,0.289771
gray_Vinyl.bin,iteration_best_cov20_beta=4,5,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,900.8304,0.286728
gray_Vinyl.bin,iteration_best_cov20_beta=4,6,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,874.2431,0.286940
gray_Vinyl.bin,iteration_best_cov20_beta=4,7,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,905.0940,0.287070
gray_Vinyl.bin,iteration_best_cov20_beta=4,8,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,890.3674,0.291999
gray_Vinyl.bin,iteration_best_cov20_beta=4,9,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,886.4568,0.286152
gray_Vinyl.bin,iteration_best_cov20_beta=4,10,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,884.2240,0.288513
